BookID,Place,Links,Lat,Lon,Type,Label,Tags,Comments
6.3.9,ἀνδριάντα,http://arachne.dainst.org/entity/3586537,37.638043,21.630599,NULL,"Portrait statue: Antiochos (athlete)  Olympia (Paus. 6.3.9)",object|andrias|Q106938005,NULL
6.3.9,Ἠλείοις,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",historical|Eleans|proxy,NULL
6.3.9,Ἠλείοις,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",historical|Eleans|proxy,NULL
6.3.9,Ἠλείῳ,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",male|Elean|proxy,NULL
6.3.9,Ἰσθμῷ,http://pleiades.stoa.org/places/570316,37.9158514,22.992664,"sanctuary,temple-2","Isthmia, Kyra Vrisi|Isthmia",Q675181,"Isthmian Games"
6.3.9,Λεπρεάταις,http://pleiades.stoa.org/places/570423,37.439599,21.724777,settlement,"Lepreon/Lepreum, Lepreon|Lepreon",historical|Lepreatai|proxy,NULL
6.3.9,Λεπρέου,http://pleiades.stoa.org/places/570423,37.439599,21.724777,settlement,"Lepreon/Lepreum, Lepreon|Lepreon",built,NULL
6.3.9,Νεμέᾳ,http://pleiades.stoa.org/places/570504,37.808904,22.7108171,"sanctuary,temple-2","Nemea, Nemea|Nemea",Q527006,"Nemean Games"
6.3.9,Ὀλυμπίᾳ,http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",NULL,NULL
6.3.10,ἀνδριὰς,http://arachne.dainst.org/entity/3586538,37.638043,21.630599,NULL,"Portrait statue: Hysmon (athlete)  Olympia (Paus. 6.3.10)",object|andrias,NULL
6.3.11,ἀνδριάντες,http://arachne.dainst.org/entity/3652698,37.638043,21.630599,NULL,"Three Statues of Dikon (athlete)  Olympia (Paus. 6.3.11)",object|andrias,NULL
6.3.11,Ἀρκάδων,http://pleiades.stoa.org/places/570102,37.567419268449626,22.165323097346306,region,Arcadia,historical|Arcadians|proxy,NULL
6.3.11,εἰκόνα,http://arachne.dainst.org/entity/3586539,37.638043,21.630599,NULL,"Portrait statue: Nikostratos (athlete)  Olympia (Paus. 6.3.11)",object|eikôn,NULL
6.3.11,Ἡραίας,http://pleiades.stoa.org/places/570287,37.613569,21.863791,settlement,"Heraia/Heraea, Agios Ioannis|Heraia",proxy,NULL
6.3.11,Καυλωνιάτῃ,http://pleiades.stoa.org/places/452352,38.445422,16.578476,"townhouse,settlement,temple-2","Kaulonia, Monasterace Marina|Kaulonia",male|Kauloniates|proxy,NULL
6.3.11,Νεμέᾳ,http://pleiades.stoa.org/places/570504,37.808904,22.7108171,"sanctuary,temple-2","Nemea, Nemea|Nemea",Q527006,"Nemean Games"
6.3.11,Ὀλυμπίᾳ,http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",NULL,NULL
6.3.11,Πυθοῖ,http://pleiades.stoa.org/places/540726,38.482289,22.501169,"sanctuary,settlement","Delphi/Delphoi, Delphi|Delphi",Q649128,"Pythian Games"
6.3.11,Σικυωνίου,http://pleiades.stoa.org/places/570668,37.98336,22.71135,settlement,"Sicyon, Vasiliko|Sicyon/Demetrias",male|Sicyonian|proxy,NULL
6.3.11,Συρακούσιον,http://pleiades.stoa.org/places/462503,37.05963,15.29382,settlement,"Syracusae/Syrakousai, Siracusa|Syracusae/Syrakousai",male|Syracusan|proxy,NULL
6.3.11,Ὕσμωνα,http://arachne.dainst.org/entity/3586538,37.638043,21.630599,NULL,"Portrait statue: Hysmon (athlete)  Olympia (Paus. 6.3.10)",NULL,NULL
6.3.12,Αἰγιεύς,http://pleiades.stoa.org/places/570049,38.252707,22.081952,settlement,"Aigion, Aigio|Aigion",male|Aegian|proxy,NULL
6.3.12,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",historical|Achaians|proxy,NULL
6.3.12,Ἠπειρωτῶν,http://topostext.org/place/395205REpe,39.5,20.5,NULL,"Epiros region (Thesprotia)",historical|Epeirotes|proxy,NULL
6.3.12,Ἰταλίᾳ,http://pleiades.stoa.org/places/452346,38.25,16.25,region,Italia,regional,NULL
6.3.12,Ἰταλίαν,http://pleiades.stoa.org/places/452346,38.25,16.25,region,Italia,regional,NULL
6.3.12,Καμπανῶν,http://pleiades.stoa.org/places/432742,41.25,14.25,region,Campania,historical|Campanians|proxy,NULL
6.3.12,Καυλωνία,http://pleiades.stoa.org/places/452352,38.445422,16.578476,"townhouse,settlement,temple-2","Kaulonia, Monasterace Marina|Kaulonia",built|apoikia,NULL
6.3.12,Καυλωνία,http://pleiades.stoa.org/places/452352,38.445422,16.578476,"townhouse,settlement,temple-2","Kaulonia, Monasterace Marina|Kaulonia",built|apoikia,NULL
6.3.12,Ῥωμαίοις,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban","Roma, Roma|Roma",historical|Romans|proxy,NULL
6.3.12,Ῥωμαίους,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban","Roma, Roma|Roma",historical|Romans|proxy,NULL
6.3.12,Ῥωμαίων,http://pleiades.stoa.org/places/423025,41.89262,12.4843457,"settlement,urban","Roma, Roma|Roma",historical|Romans|proxy,NULL
6.3.12,Ταραντίνων,http://pleiades.stoa.org/places/442810,40.476034,17.228553,"settlement,temple-2","Taras/Tarentum/Neptunia, Taranto|Taras/Tarentum/Neptunia",historical|Tarentines|proxy,NULL
6.3.13,Αἰγίου,http://pleiades.stoa.org/places/570049,38.252707,22.081952,settlement,"Aigion, Aigio|Aigion",proxy,NULL
6.3.13,"ἀνάκειται δὲ",http://arachne.dainst.org/entity/3586541,37.638043,21.630599,NULL,"Portrait statue: Pyrilampes (athlete)  Olympia (Paus. 6.3.13)",object,NULL
6.3.13,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",historical|Achaians|proxy,NULL
6.3.13,Δίκωνι,http://arachne.dainst.org/entity/3652698,37.638043,21.630599,NULL,"Three Statues of Dikon (athlete)  Olympia (Paus. 6.3.11)",NULL,NULL
6.3.13,εἰκόνα,http://arachne.dainst.org/entity/3586540,37.638043,21.630599,NULL,"Portrait statue: Xenophon (athlete)  Olympia (Paus. 6.3.13)",object|eikôn|Q8043662,NULL
6.3.13,Ἐφέσιος,http://pleiades.stoa.org/places/599612,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex","Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk|Ephesus/Arsinoe(ia)",male|Ephesian|proxy,NULL
6.3.13,Ἰθώμῃ,http://pleiades.stoa.org/places/570318,37.1857343,21.9249021,mountain,"Ithome Mons, Ithome|Ithome M.",oros,NULL
6.3.13,Μεσσήνης,http://pleiades.stoa.org/places/570479,37.175491,21.920439,"sanctuary,settlement,fort","Messene, Mavromati|Ithome, Ithomi|Sanctuary of Zeus Ithomatas, Mavromati|Ithome/Thamiai|Messene",built,NULL
6.3.13,Σικυώνιος,http://pleiades.stoa.org/places/570668,37.98336,22.71135,settlement,"Sicyon, Vasiliko|Sicyon/Demetrias",male|Sicyonian|proxy,NULL
6.3.14,ἀνέθεσαν,http://arachne.dainst.org/entity/3586542,37.638043,21.630599,NULL,"Portrait statue: Lysandros (general, politician)  Olympia (Paus. 6.3.14)",object|anathêma,NULL
6.3.14,Ἴωνες,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region,"Ionia (region)",historical|Ionians|proxy,NULL
6.3.14,Ὀλυμπίᾳ,http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",NULL,NULL
6.3.14,"πολυθαήτῳ τεμένει Διὸς",http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",temenos|Zeus,NULL
6.3.14,Σάμιοι,http://pleiades.stoa.org/places/599641,37.73,26.84,"island,sanctuary,settlement,temple-2","Samos Ins./Samus Ins., Samos|Samos, Samos|Heraion, Heraion|Heraion|Samos|Samos (island)",historical|Samians|proxy,NULL
6.3.14,Σάμιοι,http://pleiades.stoa.org/places/599641,37.73,26.84,"island,sanctuary,settlement,temple-2","Samos Ins./Samus Ins., Samos|Samos, Samos|Heraion, Heraion|Heraion|Samos|Samos (island)",historical|Samians|proxy,NULL
6.3.14,Σαμίων,http://pleiades.stoa.org/places/599926,37.73,26.84,"island,sanctuary,settlement,temple-2","Samos Ins./Samus Ins., Samos|Samos, Samos|Heraion, Heraion|Heraion|Samos|Samos (island)",historical|Samians|proxy,NULL
6.3.14,Σπαρτιάτην,http://pleiades.stoa.org/places/570685,37.08149,22.42454,"theatre,temple,settlement,temple-2","Sparta/Sparte, Sparti|Sparta",Q369194|Spartiate|proxy,NULL
6.3.15,Ἀθηναίων,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement,"Athenae, Athína|Athenae",historical|Athenians|proxy,NULL
6.3.15,"Αἰγὸς ποταμοῖς",http://pleiades.stoa.org/places/501336,40.35074,26.61011,settlement,"Aigospotamos, Cumalı?|Aigospotamos",battlefield,NULL
6.3.15,ἄλλους,http://arachne.dainst.org/entity/4020530,37.95137,27.36849,NULL,"Unspecified Lakedaimonians / Offering of the Ephesians  Selçuk (Paus. 6.3.15)",object,NULL
6.3.15,Ἀττικαί,http://pleiades.stoa.org/places/579888,38.051998833333336,23.818991099999998,region,Attica,historical|Attic|proxy,NULL
6.3.15,αὐτὸν,http://arachne.dainst.org/entity/3888167,37.95137,27.36849,NULL,"Lysandros / Offering of the Ephesians  Selçuk (Paus. 6.3.15)",object,NULL
6.3.15,γνωρίμους,http://arachne.dainst.org/entity/3888368,37.95137,27.36849,NULL,"Offering of the Ephesians: Lysandros, Eteonikos, Pharax and other Lakedaimonians  Selçuk (Paus. 6.3.15)",object,NULL
6.3.15,εἰκὼν,http://arachne.dainst.org/entity/3586543,37.671958,26.885545,NULL,"Statue: Alkibiades (general, politician)  Heraion of Samos (Paus. 6.3.15)",eikôn,NULL
6.3.15,Ἐτεόνικον,http://arachne.dainst.org/entity/3888168,37.95137,27.36849,NULL,"Eteonikos / Offering of the Ephesians  Selçuk (Paus. 6.3.15)",Q15078598|object|eikôn,NULL
6.3.15,Ἐφέσιοι,http://pleiades.stoa.org/places/599612,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex","Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk|Ephesus/Arsinoe(ia)",historical|Ephesians|proxy,NULL
6.3.15,"Ἥρᾳ τῇ Σαμίων",http://topostext.org/place/377269SHer,37.6718,26.8857,NULL,"Heraion sanct. (Samos)",built|hieron,NULL
6.3.15,"ἱερὸν ἀνετίθεσαν τῆς Ἀρτέμιδος",http://dare.ht.lu.se/places/22847,37.9498235,27.363816,NULL,"Artemis, Temple of Artemis, Selçuk",built|hieron|Artemis,NULL
6.3.15,Ἰωνίαν,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region,"Ionia (region)",regional,NULL
6.3.15,Ἰώνων,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region,"Ionia (region)",historical|Ionians|proxy,NULL
6.3.15,Ἰώνων,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region,"Ionia (region)",historical|Ionians|proxy,NULL
6.3.15,Ὀλυμπίαν,http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",NULL,NULL
6.3.15,Σάμιοι,http://pleiades.stoa.org/places/599641,37.73,26.84,"island,sanctuary,settlement,temple-2","Samos Ins./Samus Ins., Samos|Samos, Samos|Heraion, Heraion|Heraion|Samos|Samos (island)",historical|Samians|proxy,NULL
6.3.15,Σπαρτιατῶν,http://pleiades.stoa.org/places/570685,37.08149,22.42454,"theatre,temple,settlement,temple-2","Sparta/Sparte, Sparti|Sparta",historical|Spartiates|proxy,NULL
6.3.15,Φάρακα,http://arachne.dainst.org/entity/3888169,37.95137,27.36849,NULL,"Pharax / Offering of the Ephesians  Selçuk (Paus. 6.3.15)",Q7180673|eikôn|object,NULL
6.3.16,ἀνακείμενον,http://arachne.dainst.org/entity/3586544,37.671958,26.885545,NULL,"Statue: Konon (general), Timotheos (general, politician)  Heraion of Samos (Paus. 6.3.16)",object,bronze
6.3.16,Ἐφέσῳ,http://dare.ht.lu.se/places/22847,37.9498235,27.363816,NULL,"Artemis, Temple of Artemis, Selçuk",built|hieron|Artemis,NULL
6.3.16,Ἴωνες,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region,"Ionia (region)",historical|Ionians|proxy,NULL
6.3.16,Ἴωσιν,http://pleiades.stoa.org/places/550597,38.258572855555556,27.36601213333333,region,"Ionia (region)",historical|Ionians|proxy,NULL
6.3.16,Κνίδον,http://pleiades.stoa.org/places/599575,36.686188,27.37404,settlement,"Knidos/Cnidus, Tekir|Cnidus, Burgaz örenyeri|Cnidus|Cnidus",battlefield,NULL
6.3.16,Σάμῳ,http://pleiades.stoa.org/places/570288,38.028187,22.8522,sanctuary,"Heraion, Heraion|Heraion",built|hieron|Hera,NULL
6.3.16,ὡσαύτως,http://arachne.dainst.org/entity/3888369,37.95137,27.36849,NULL,"Offering of the Ionians Konon and Timotheos  Selçuk (Paus. 6.3.16)",object,NULL
6.4.1,ἀνήρ,http://arachne.dainst.org/entity/3586546,37.638043,21.630599,NULL,"Portrait statue: Sostratos (athlete)  Olympia (Paus. 6.4.1)",object,NULL
6.4.1,εἰκόνος,http://arachne.dainst.org/entity/3888167,37.95137,27.36849,NULL,"Lysandros / Offering of the Ephesians  Selçuk (Paus. 6.3.15)",eikôn,NULL
6.4.1,Ἐφέσιός,http://pleiades.stoa.org/places/599612,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex","Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk|Ephesus/Arsinoe(ia)",proxy,NULL
6.4.1,κρατήσας,http://arachne.dainst.org/entity/3586545,37.638043,21.630599,NULL,"Portrait statue: Athenaios (athlete)  Olympia (Paus. 6.4.1)",object,NULL
6.4.1,Σικυώνιος,http://pleiades.stoa.org/places/570668,37.98336,22.71135,settlement,"Sicyon, Vasiliko|Sicyon/Demetrias",male|Sicyonian|proxy,NULL
6.4.2,Ἀρκάδες,http://pleiades.stoa.org/places/570102,37.567419268449626,22.165323097346306,region,Arcadia,historical|Arcadians|proxy,NULL
6.4.2,Ἠλεῖοι,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",historical|Eleans|proxy,NULL
6.4.2,Ὀλυμπίᾳ,http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",NULL,NULL
6.4.2,Πισαῖοι,http://pleiades.stoa.org/places/570612,37.639535,21.653041,settlement,"Pisatis/Pisa, near Miraka|Pisa",historical|Pisaians|proxy,NULL
6.4.2,Πυθοῖ,http://pleiades.stoa.org/places/540726,38.482289,22.501169,"sanctuary,settlement","Delphi/Delphoi, Delphi|Delphi",Q649128,"Pythian Games"
6.4.3,Ἠλείων,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",historical|Eleans|proxy,NULL
6.4.3,Μεσσήνης,http://pleiades.stoa.org/places/570479,37.175491,21.920439,"sanctuary,settlement,fort","Messene, Mavromati|Ithome, Ithomi|Sanctuary of Zeus Ithomatas, Mavromati|Ithome/Thamiai|Messene",built,NULL
6.4.3,Σικελίας,http://pleiades.stoa.org/places/462492,37.53667611952188,14.08648464579389,island,"Sicilia (island)",island,NULL
6.4.3,Σικυωνίῳ,http://pleiades.stoa.org/places/570668,37.98336,22.71135,settlement,"Sicyon, Vasiliko|Sicyon/Demetrias",male|Sicyonian|proxy,NULL
6.4.3,Σώστρατον,http://arachne.dainst.org/entity/3586546,37.638043,21.630599,NULL,"Portrait statue: Sostratos (athlete)  Olympia (Paus. 6.4.1)",NULL,NULL
6.4.4,ἀνδριάντα,http://arachne.dainst.org/entity/3586547,37.638043,21.630599,NULL,"Portrait statue: Leontiskos (athlete)  Olympia (Paus. 6.4.3)",andrias,NULL
6.4.4,Κορίνθιον,http://pleiades.stoa.org/places/570182,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",proxy,NULL
6.4.4,Ῥηγῖνος,http://pleiades.stoa.org/places/452416,38.111146,15.649244,"sanctuary,settlement,architecturalcomplex","Area sacra Griso-Laboccetta, Reggio di Calabria|Rhegion/Regium, Reggio di Calabria|Rhegion/Regium",proxy,NULL
6.4.4,Ῥηγίνῳ,http://pleiades.stoa.org/places/452416,38.111146,15.649244,"sanctuary,settlement,architecturalcomplex","Area sacra Griso-Laboccetta, Reggio di Calabria|Rhegion/Regium, Reggio di Calabria|Rhegion/Regium",proxy,NULL
6.4.4,Σπαρτιάτας,http://pleiades.stoa.org/places/570685,37.08149,22.42454,"theatre,temple,settlement,temple-2","Sparta/Sparte, Sparti|Sparta",proxy,NULL
6.4.5,Ἀθηναίου,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement,"Athenae, Athína|Athenae",male|proxy,NULL
6.4.5,Ἀθηναίου,http://pleiades.stoa.org/places/579885,37.971687,23.726464,settlement,"Athenae, Athína|Athenae",male|proxy,NULL
6.4.5,ἀνδριάς,http://arachne.dainst.org/entity/3586549,37.638043,21.630599,NULL,"Portrait statue: Satyros (athlete)  Olympia (Paus. 6.4.5)",andrias,NULL
6.4.5,Ἀττικῶν,http://pleiades.stoa.org/places/579888,38.051998833333336,23.818991099999998,region,Attica,proxy,NULL
6.4.5,εἰκόνα,http://arachne.dainst.org/entity/3586548,37.638043,21.630599,NULL,"Statue: youth  Olympia (Paus. 6.4.5)",eikôn|unnamed,NULL
6.4.5,Ἐφέσιον,http://pleiades.stoa.org/places/599612,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex","Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk|Ephesus/Arsinoe(ia)",proxy,NULL
6.4.5,Ἠλεῖος,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",male|Elean|proxy,NULL
6.4.5,Νεμέᾳ,http://pleiades.stoa.org/places/570504,37.808904,22.7108171,"sanctuary,temple-2","Nemea, Nemea|Nemea",Q527006,"Nemean Games"
6.4.5,Ὀλυμπίᾳ,http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",NULL,NULL
6.4.5,παῖδα,http://arachne.dainst.org/entity/3586550,37.638043,21.630599,NULL,"Portrait statue: Amyntas (athlete)  Olympia (Paus. 6.4.5)",object,NULL
6.4.5,Πυθοῖ,http://pleiades.stoa.org/places/540726,38.482289,22.501169,"sanctuary,settlement","Delphi/Delphoi, Delphi|Delphi",Q649128,"Pythian Games"
6.4.6,Ἀχαιῷ,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",proxy,NULL
6.4.6,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",historical|Achaians|proxy,NULL
6.4.6,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",historical|Achaians|proxy,NULL
6.4.6,Δελφοῖς,http://pleiades.stoa.org/places/540726,38.482289,22.501169,"sanctuary,settlement","Delphi/Delphoi, Delphi|Delphi",built,NULL
6.4.6,Ἰσθμῷ,http://pleiades.stoa.org/places/570316,37.9158514,22.992664,"sanctuary,temple-2","Isthmia, Kyra Vrisi|Isthmia",Q675181,"Isthmian Games"
6.4.6,Ἰσθμῷ,http://pleiades.stoa.org/places/570316,37.9158514,22.992664,"sanctuary,temple-2","Isthmia, Kyra Vrisi|Isthmia",Q675181,"Isthmian Games"
6.4.6,Νεμέᾳ,http://pleiades.stoa.org/places/570504,37.808904,22.7108171,"sanctuary,temple-2","Nemea, Nemea|Nemea",Q527006,"Nemean Games"
6.4.6,Ὀλυμπίᾳ,http://pleiades.stoa.org/places/570531,37.637849,21.630126,"palaistra,sanctuary,temple-2","Olympia, Archaia Olympia|Olympia",NULL,NULL
6.4.6,Πατρεῖ,http://pleiades.stoa.org/places/570567,38.243265,21.738518,settlement,"Patrae/Patrai, Patras|Patra(e)",proxy,NULL
6.4.6,Πατρεύς,http://pleiades.stoa.org/places/570567,38.243265,21.738518,settlement,"Patrae/Patrai, Patras|Patra(e)",proxy,NULL
6.4.7,Ἀχαιοῖς,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",proxy,NULL
6.4.7,Ἀχαιῶν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",historical|Achaians|proxy,NULL
6.4.7,εἰκόνα,http://arachne.dainst.org/entity/3586551,37.638043,21.630599,NULL,"Portrait statue: Cheilon (athlete)  Olympia (Paus. 6.4.6-7)",eikôn,NULL
6.4.7,Θεσσαλίᾳ,http://pleiades.stoa.org/places/1332,39.6,22.2,region,Thessalia,NULL,NULL
6.4.7,Λάμιαν,http://pleiades.stoa.org/places/540902,38.9046,22.43516,settlement,"Lamia, Lamia/Zeitoun|Lamia",battlefield,NULL
6.4.7,Μακεδόνων,http://pleiades.stoa.org/places/491656,41.25,21.75,unknown,Macedonia,proxy,NULL
6.4.7,Χαιρώνειαν,http://pleiades.stoa.org/places/540701,38.493361,22.840365,settlement,"Chaironeia/Cheronia, Kapraina|Chaeronea",battlefield,NULL
